Wall time,Step,Value
1758718700.758101,1548096,9.0
1758718704.6872494,1557056,28.0
1758719159.4547677,1574016,0.0
1758719159.4885092,1574336,6.0
1758719161.105238,1588416,5.0
1758719164.5661662,1592448,8.0
1758719184.1602342,1662912,23.0
1758719184.5961144,1666560,2.0
1758719184.978768,1669952,2.0
1758719189.0613737,1679936,16.0
1758719189.851882,1687104,12.0
1758719198.3620667,1710080,8.0
1758719198.5007029,1711232,62.0
1758719207.732312,1739712,47.0
1758719212.5087664,1755456,33.0
1758719212.878701,1758720,15.0
1758719245.6483276,1869440,13.0
1758719246.5214858,1877376,8.0
1758719250.4544327,1886592,28.0
1758719251.1880815,1893312,22.0
1758719264.613915,1936192,5.0
1758719269.1977887,1951360,49.0
1758719275.335073,1980160,25.0
1758719275.378649,1980544,38.0
1758719288.239283,2017792,31.0
1758719289.50181,2029312,16.0
1758719294.0849366,2044224,1.0
1758719294.1064904,2044416,56.0
1758719298.272302,2055680,49.0
1758719302.7769492,2069824,54.0
1758719308.5332882,2093888,4.0
1758719762.4172328,2106048,5.0
1758719771.8139606,2137344,44.0
1758719786.9340346,2194816,4.0
1758719790.0272474,2196544,4.0
1758719791.1792414,2206912,24.0
1758719794.9441223,2214592,37.0
1758719795.072408,2215744,5.0
1758719823.3488908,2313408,10.0
1758719827.8409085,2327744,24.0
1758719829.1875925,2339904,20.0
1758719833.1412196,2348736,21.0
1758719837.3177643,2359360,8.0
1758719842.9937496,2382976,5.0
1758719847.082221,2392768,57.0
1758719852.122452,2412160,7.0
1758719852.963225,2419776,53.0
1758719853.177995,2421696,9.0
1758719870.6552854,2475008,42.0
1758719872.1307747,2488320,13.0
1758719885.4259222,2528384,20.0
1758719885.9213908,2532864,15.0
1758719890.0310333,2542912,57.0
1758719891.429584,2555328,55.0
1758719908.6986961,2605376,51.0
1758719909.3403058,2611136,13.0
1758720364.2589328,2630400,14.0
1758720373.5847657,2660288,35.0
1758720373.8359914,2662528,13.0
1758720378.5794058,2678208,10.0
1758720379.0203652,2682176,4.0
1758720392.3272455,2721472,19.0
1758720401.6933455,2753152,28.0
1758720402.5292797,2760640,12.0
1758720412.7622359,2796800,8.0
1758720421.6296842,2823488,66.0
1758720425.7933235,2835008,25.0
1758720426.2138782,2838848,55.0
1758720440.9845982,2891456,48.0
1758720445.6006227,2906624,63.0
1758720445.8628404,2909056,19.0
1758720450.5221195,2924864,5.0
1758720450.9936395,2929152,17.0
