Wall time,Step,Value
1758747059.276555,1463488,4.0
1758747059.9770925,1469120,4.0
1758747060.6178868,1474368,3.0
1758747064.419045,1481152,7.0
1758747064.9713776,1485952,6.0
1758747065.0817378,1486912,14.0
1758747068.4821484,1491136,20.0
1758747070.2075295,1506112,6.0
1758747073.8257787,1512128,17.0
1758747074.4568863,1517696,5.0
1758747074.8726594,1521344,20.0
1758747079.3053243,1534272,23.0
1758747088.9953704,1567360,17.0
1758747545.5938082,1580352,5.0
1758747550.152997,1592256,22.0
1758747550.4863393,1595008,1.0
1758747551.625143,1604224,5.0
1758747555.1897368,1608960,11.0
1758747556.2886565,1617856,30.0
1758747564.6048632,1638464,20.0
1758747564.698668,1639296,24.0
1758747566.2512927,1652800,4.0
1758747569.662664,1656192,5.0
1758747589.2635307,1725952,11.0
1758747589.5770674,1728768,6.0
1758747590.250417,1734720,19.0
1758747594.0655441,1742656,18.0
1758747594.850448,1749440,7.0
1758747603.2444105,1771712,23.0
1758747603.450523,1773504,8.0
1758747609.1136959,1797568,9.0
1758747614.0483475,1815616,7.0
1758747617.4821222,1820096,10.0
1758747647.1793017,1926784,10.0
1758747651.5600247,1939264,9.0
1758747661.8125255,1977152,23.0
1758747666.066147,1988480,5.0
1758747671.7511322,2012416,19.0
1758747681.2954507,2044864,28.0
1758747685.2341561,2053952,6.0
1758747686.36141,2063872,11.0
1758747686.3842466,2064064,9.0
1758747694.4181852,2082624,13.0
1758748154.6369674,2114944,8.0
1758748160.5798302,2140736,27.0
1758748174.5191746,2184512,12.0
1758748174.6332147,2185472,2.0
1758748175.7404714,2194944,13.0
1758748203.4088087,2283136,18.0
1758748207.6871758,2294144,0.0
1758748208.7110415,2302976,9.0
1758748209.405709,2309184,8.0
1758748213.3864248,2318912,8.0
1758748218.256267,2334848,2.0
1758748219.1347106,2342528,18.0
1758748224.1262124,2359232,8.0
1758748227.4938111,2363136,23.0
1758748227.6518157,2364288,13.0
1758748237.5210755,2399104,9.0
1758748241.9278908,2410816,4.0
1758748248.1386583,2437504,6.0
1758748248.4122775,2439808,17.0
1758748252.0135615,2445504,16.0
1758748253.0325902,2454720,32.0
1758748266.289527,2491840,26.0
1758748266.7108073,2495424,1.0
1758748271.2267063,2508672,6.0
1758748276.1645525,2525632,12.0
1758748276.294455,2526784,45.0
1758748277.334001,2536000,10.0
1758748286.3673515,2562432,9.0
1758748291.9364915,2584192,0.0
1758748292.3165984,2587456,10.0
1758748301.0761378,2611392,9.0
1758748758.089028,2636544,10.0
1758748761.3866572,2638592,2.0
1758748771.7393317,2673664,12.0
1758748772.9689248,2683648,5.0
1758748773.0595686,2684416,19.0
1758748777.36338,2696384,3.0
1758748781.9810555,2711104,19.0
1758748792.5540364,2752000,1.0
1758748801.4632835,2779392,14.0
1758748810.4116151,2806912,12.0
1758748811.0518875,2812544,3.0
1758748840.2292147,2915712,3.0
1758748853.6973128,2957056,20.0
1758748858.8207529,2976320,29.0
1758748863.6698468,2993408,7.0
1758748867.6568935,3001920,7.0
1758748901.443949,3118272,33.0
1758748902.4256334,3126976,5.0
1758748905.6966512,3130048,12.0
1758748905.8003242,3130944,19.0
1758748906.449069,3136320,24.0
1758749361.8922777,3147840,8.0
1758749376.515869,3198656,30.0
1758749376.675055,3200128,53.0
1758749376.6820154,3200192,7.0
1758749387.0454233,3239552,10.0
1758749400.2425091,3277952,3.0
1758749401.563672,3289536,64.0
1758749414.6631038,3327936,8.0
1758749419.6293676,3346304,11.0
1758749424.7488213,3365952,3.0
1758749424.9054418,3367296,53.0
1758749428.8784962,3376448,42.0
1758749449.0293517,3451648,9.0
1758749458.8222463,3486976,30.0
1758749459.0708153,3489024,9.0
1758749462.0833259,3489920,8.0
1758749462.2626176,3491520,12.0
1758749485.9559193,3571840,6.0
1758749491.4350505,3593024,30.0
1758749491.6647441,3595008,28.0
1758749966.6077113,3672896,3.0
1758749966.955204,3675968,5.0
1758749967.4688458,3680448,17.0
1758749967.8300853,3683584,6.0
1758749977.745574,3717888,59.0
1758749996.3656726,3777152,18.0
1758749996.5213437,3778560,3.0
1758750005.2290053,3803840,1.0
1758750011.6924243,3833600,4.0
1758750019.6395147,3851328,13.0
1758750020.7143042,3860928,2.0
1758750029.6728911,3886784,22.0
1758750029.7123306,3887104,22.0
1758750034.5187078,3902976,13.0
1758750039.6960268,3921664,11.0
1758750059.3981116,3988608,11.0
1758750068.2259655,4014784,22.0
1758750073.9329815,4038720,75.0
1758750111.2575638,4162048,4.0
1758750113.0019062,4177728,5.0
1758750572.0767703,4195264,5.0
1758750578.2584682,4223104,1.0
1758750578.4527464,4224832,53.0
1758750582.9378803,4237568,10.0
1758750587.1853375,4248832,57.0
1758750587.7639124,4254016,23.0
1758750587.834767,4254656,47.0
1758750596.9391947,4282752,44.0
1758750605.822259,4309056,9.0
1758750615.7962184,4345600,54.0
1758750616.3842976,4350400,38.0
1758750616.6407266,4352576,19.0
1758750620.2225235,4358400,27.0
1758750621.501525,4369984,9.0
1758750624.9524865,4374720,6.0
1758750630.7318301,4399296,9.0
1758750639.9418814,4428864,42.0
1758750644.202328,4440512,2.0
1758750645.5576375,4452288,5.0
1758750669.3347907,4528000,11.0
1758750678.528948,4554880,27.0
1758750678.6141531,4555648,12.0
1758750712.6429503,4673984,5.0
1758750718.8111627,4702144,9.0
1758751183.303383,4747072,21.0
1758751191.6527333,4768832,4.0
1758751221.1249013,4870080,4.0
1758751226.2090752,4888512,17.0
1758751226.8800066,4894464,11.0
1758751240.9534519,4938688,26.0
1758751254.749193,4982464,30.0
1758751255.7523582,4991040,7.0
1758751275.5046332,5057984,27.0
1758751284.2923794,5082176,6.0
1758751284.3230388,5082432,9.0
1758751290.7212896,5110656,7.0
1758751299.6821659,5138112,22.0
1758751299.988582,5140608,21.0
1758751308.3375058,5161536,15.0
1758751803.4217415,5310016,6.0
1758751832.4701238,5411584,22.0
1758751841.8979545,5443456,6.0
1758751842.0206196,5444544,22.0
1758751842.51255,5448832,38.0
1758751862.296682,5519872,38.0
1758751865.8978307,5525696,16.0
1758751867.2784204,5537792,1.0
1758751876.0612502,5563776,18.0
1758751876.7113345,5569536,26.0
1758751880.9752727,5581440,27.0
1758751881.2475786,5583872,52.0
1758751889.3748379,5604096,3.0
1758751891.1101048,5619584,34.0
1758751899.2679718,5639936,18.0
1758751904.4419775,5659648,68.0
1758751919.1744025,5710912,26.0
1758752389.8634498,5775872,34.0
1758752413.3860872,5853568,22.0
1758752418.479013,5872704,25.0
1758752418.9727683,5876992,8.0
1758752419.0225778,5877440,45.0
1758752423.7178822,5893056,23.0
1758752441.6055906,5948416,19.0
1758752442.074764,5952704,15.0
1758752462.0019715,6025216,20.0
1758752475.1716235,6064000,12.0
1758752476.7834375,6077952,27.0
1758752485.5671306,6103488,31.0
1758752489.7531195,6114496,24.0
1758752510.1828446,6189760,22.0
1758752515.2438595,6207552,9.0
1758752523.5068061,6226880,10.0
1758752528.970571,6249216,27.0
1758752994.8998752,6302528,33.0
1758753000.0241127,6319232,7.0
1758753000.6085584,6323904,53.0
1758753010.1664667,6350784,11.0
1758753010.6936202,6354752,7.0
1758753029.6482174,6416768,14.0
1758753034.935561,6436032,53.0
1758753044.9768488,6470144,9.0
1758753053.7046628,6495168,4.0
1758753063.6025543,6530944,12.0
1758753067.7415276,6541376,23.0
1758753082.277574,6592192,11.0
1758753086.5435674,6604224,4.0
1758753092.11387,6627776,52.0
1758753106.25907,6674304,19.0
1758753110.9662485,6690176,58.0
1758753116.2955062,6711616,40.0
1758753144.683545,6807552,59.0
1758753603.916184,6840384,14.0
1758753604.3720243,6844416,9.0
1758753612.9858599,6868160,59.0
1758753622.878377,6903360,6.0
1758753642.0803,6968128,28.0
1758753647.3531535,6988672,15.0
1758753651.2707722,6996992,14.0
1758753661.6624866,7036160,71.0
1758753662.167625,7040320,18.0
1758753677.094139,7094144,71.0
1758753694.938524,7148736,8.0
1758753699.941067,7166336,30.0
1758753714.023471,7212352,30.0
1758753719.6206226,7235712,10.0
1758753728.7373075,7263808,47.0
1758753733.9689322,7283840,4.0
1758753734.654615,7289984,38.0
1758753738.9882095,7302272,4.0
1758753739.129582,7303552,10.0
1758754203.1326313,7342656,61.0
1758754207.8198323,7357952,51.0
1758754208.59629,7364992,24.0
1758754212.705895,7375168,16.0
1758754222.7013001,7409536,23.0
1758754223.84063,7419264,4.0
1758754228.8243375,7437824,57.0
1758754232.0541234,7440576,12.0
1758754232.545143,7444928,11.0
1758754248.0174556,7501568,2.0
1758754248.1450992,7502720,14.0
1758754252.9182673,7518784,7.0
1758754257.382116,7532032,50.0
1758754299.4853642,7668352,39.0
1758754320.1276107,7740352,5.0
1758754321.2496614,7749312,20.0
1758754325.9826255,7764160,21.0
1758754329.231962,7766912,25.0
1758754334.3318439,7785856,19.0
1758754809.7075603,7871232,9.0
1758754815.4420424,7895168,63.0
1758754824.1918354,7919808,19.0
1758754828.5567129,7932096,6.0
1758754833.6981404,7951424,23.0
1758754847.5864527,7996352,3.0
1758754852.8185546,8016512,35.0
1758754857.4331477,8031168,33.0
1758754877.608451,8106240,23.0
1758754881.002774,8110592,15.0
1758754882.6338208,8124992,12.0
1758754886.361712,8132096,16.0
1758754890.7318375,8144768,22.0
1758754906.242384,8203712,50.0
1758754943.664241,8326912,43.0
1758754949.1975982,8350016,7.0
1758754954.063814,8367296,7.0
1758755419.4132657,8414272,4.0
1758755424.69496,8434688,52.0
1758755428.2693024,8440000,5.0
1758755428.2771611,8440064,61.0
1758755434.3395646,8467776,14.0
1758755442.6607742,8489408,47.0
1758755447.8061996,8508800,12.0
1758755476.4694457,8606592,3.0
1758755490.9870877,8655616,10.0
1758755491.6928513,8661888,8.0
1758755524.5961144,8770240,19.0
1758755524.8236866,8772032,35.0
1758755534.7347143,8806976,12.0
1758755541.3647401,8829184,18.0
1758755541.4717817,8830080,6.0
1758755541.5512328,8830720,36.0
1758755545.4098063,8838464,45.0
1758755560.1786296,8890176,61.0
1758756019.9827561,8916416,39.0
1758756020.941922,8924480,4.0
1758756031.0876045,8957504,10.0
1758756041.11281,8993664,13.0
1758756064.1253102,9065344,35.0
1758756064.8583868,9071040,12.0
1758756068.7055895,9078528,9.0
1758756080.00843,9125504,17.0
1758756108.9129221,9221568,20.0
1758756113.4808998,9234048,14.0
1758756117.3022528,9240896,80.0
1758756117.839891,9245184,19.0
1758756117.8823383,9245504,41.0
1758756118.0398366,9246656,3.0
1758756118.70465,9251904,24.0
1758756127.8587325,9279936,19.0
1758756133.702614,9305536,64.0
1758756137.59273,9313728,15.0
1758756146.6281369,9341376,5.0
1758756162.325803,9401088,40.0
1758756171.8907516,9433216,33.0
1758756626.1707895,9439296,4.0
1758756631.9287548,9463808,11.0
1758756636.4620972,9476160,53.0
1758756641.833061,9497536,56.0
1758756650.6076849,9523456,8.0
1758756656.3289506,9548032,30.0
1758756669.963798,9590656,10.0
1758756674.571054,9605440,9.0
1758756678.9184597,9617920,74.0
1758756684.2354217,9639360,15.0
1758756703.774041,9707264,59.0
1758756737.0649674,9818112,28.0
1758756747.854512,9859776,42.0
1758756751.704283,9866560,10.0
1758756756.9463193,9886976,58.0
1758756757.1757967,9888960,9.0
1758756777.4440312,9960896,20.0
1758756777.4969864,9961344,10.0
1758757230.330881,9961536,35.0
1758757230.8168135,9965888,56.0
1758757231.495712,9971520,19.0
1758757240.3004155,9997248,9.0
1758757245.8674684,10019456,34.0
1758757246.5221336,10025152,13.0
1758757251.2424946,10037824,4.0
1758757256.6547315,10059392,5.0
1758757289.1584346,10160448,20.0
1758757303.8961406,10207488,57.0
1758757304.7833467,10214400,7.0
1758757310.5732458,10237248,32.0
1758757315.3879073,10252096,6.0
1758757315.6105924,10253824,47.0
1758757325.4293227,10287808,25.0
1758757367.5214674,10423360,52.0
1758757367.5368602,10423488,19.0
1758757368.3174589,10430208,8.0
1758757376.9357939,10453120,5.0
1758757378.0983188,10463168,15.0
1758757382.4358635,10475712,3.0
1758757852.3750663,10541888,10.0
1758757856.7415915,10553216,39.0
1758757858.0422666,10563264,5.0
1758757861.6557066,10568768,21.0
1758757871.5471408,10603584,0.0
1758757887.287709,10664832,20.0
1758757910.3478453,10738752,46.0
1758757916.0138586,10762880,50.0
1758757920.292172,10774848,52.0
1758757920.5609658,10777216,10.0
1758757930.3732247,10812608,37.0
1758757939.640534,10842880,7.0
1758757958.5927017,10906816,29.0
1758757967.1825264,10931072,33.0
1758757972.1844742,10949568,8.0
1758757977.0337899,10966528,36.0
1758757977.5128527,10970752,42.0
1758757981.5227673,10980224,12.0
1758757982.7098422,10990720,12.0
1758757982.8648653,10992064,20.0
1758758441.3137567,11013056,3.0
1758758447.6910343,11039872,7.0
1758758451.3965147,11045568,10.0
1758758453.0681732,11058816,21.0
1758758456.628523,11064512,43.0
1758758470.7278159,11108800,13.0
1758758470.9392445,11110592,6.0
1758758472.1793318,11121280,44.0
1758758475.9967356,11129280,8.0
1758758477.251248,11140032,17.0
1758758480.7236314,11144832,24.0
1758758486.7360957,11169984,2.0
1758758490.3871918,11176128,14.0
1758758490.4661808,11176768,8.0
1758758490.5572286,11177536,14.0
1758758501.5561562,11222656,34.0
1758758505.2682052,11229312,23.0
1758758510.7927165,11251392,0.0
1758758519.6806912,11278208,13.0
1758758524.3803504,11294272,52.0
1758758524.4827635,11295104,10.0
1758758525.2180622,11300864,1.0
1758758529.7429624,11313984,14.0
1758758534.0399823,11325568,5.0
1758758543.3440783,11356288,49.0
1758758553.9392488,11396672,31.0
1758758558.7624285,11413248,29.0
1758758563.184723,11426304,24.0
1758758564.3426976,11435968,14.0
1758758572.3322704,11453760,7.0
1758758572.5673892,11455808,9.0
1758758572.6419225,11456448,7.0
1758759047.2599347,11536832,25.0
1758759048.1175828,11544512,14.0
1758759053.394839,11563136,8.0
1758759077.9962244,11646592,8.0
1758759081.3526084,11650048,10.0
1758759082.2580664,11658176,16.0
1758759086.5251582,11669568,6.0
1758759100.737569,11715072,1.0
1758759106.4620566,11738880,15.0
1758759106.5441537,11739584,9.0
1758759111.269279,11754688,55.0
1758759131.1541393,11823744,8.0
1758759136.0365875,11840640,13.0
1758759149.627145,11880704,12.0
1758759155.7735586,11908224,3.0
1758759180.2319655,11991552,15.0
1758759188.7644308,12013760,31.0
1758759189.6992087,12022080,17.0
1758759194.9042094,12041408,34.0
1758759198.6284661,12045952,17.0
1758759654.5724244,12061184,8.0
1758759655.9438193,12073344,6.0
1758759659.386055,12076160,5.0
1758759659.779367,12079616,13.0
1758759660.6427624,12087168,36.0
1758759669.4665494,12112512,8.0
1758759675.3075843,12137920,44.0
1758759675.6058602,12140544,18.0
1758759678.7067993,12141952,12.0
1758759679.627253,12150144,23.0
1758759697.8432927,12206464,14.0
1758759698.7374396,12214400,7.0
1758759702.629479,12223168,17.0
1758759727.8387346,12315392,42.0
1758759731.9268563,12325632,0.0
1758759737.4513128,12348352,16.0
1758759741.4014962,12357504,1.0
1758759755.761685,12406592,10.0
1758759774.7340856,12468608,7.0
1758759796.057125,12549504,20.0
1758760261.134536,12595392,12.0
1758760265.6845152,12608768,26.0
1758760266.1522756,12612928,49.0
1758760275.3878772,12641280,10.0
1758760284.6384857,12669760,8.0
1758760294.9900768,12710208,8.0
1758760298.4345798,12714496,7.0
1758760298.993779,12718912,10.0
1758760308.3433073,12748288,7.0
1758760308.849646,12752640,10.0
1758760309.21479,12755968,11.0
1758760309.7428308,12760768,4.0
1758760309.8217897,12761472,8.0
1758760313.3285182,12766592,27.0
1758760314.137061,12773824,17.0
1758760318.5147862,12785536,3.0
1758760318.9986749,12789632,21.0
1758760329.4099307,12826560,54.0
1758760333.8757074,12838976,20.0
1758760343.5530314,12871616,9.0
1758760352.2362752,12896064,20.0
1758760357.354408,12915264,22.0
1758760357.8320053,12919488,7.0
1758760371.9426699,12965376,8.0
1758760391.196058,13030528,36.0
1758760406.6183622,13087680,21.0
1758760406.9284441,13090368,1.0
1758760411.4822955,13103808,18.0
1758760874.8914542,13141696,9.0
1758760885.0181518,13178560,3.0
1758760895.3921387,13217792,20.0
1758760900.118937,13233216,41.0
1758760903.8557284,13240320,24.0
1758760913.8805547,13277248,59.0
1758760937.578768,13357056,24.0
1758760938.1049764,13361600,15.0
1758760943.156058,13380352,53.0
1758760947.5489843,13393536,60.0
1758760952.8301208,13414272,24.0
1758760957.2712665,13427328,6.0
1758760961.9419262,13442304,55.0
1758760972.0941868,13479872,32.0
1758760976.6516001,13493888,58.0
1758760991.3636124,13545344,37.0
1758760991.7036285,13548416,22.0
1758760996.3289258,13563200,64.0
1758761006.2231877,13597824,16.0
1758761009.799743,13603264,12.0
1758761468.922726,13636224,17.0
1758761469.3374472,13640000,13.0
1758761473.3460891,13648832,22.0
1758761487.89296,13697280,15.0
1758761494.515635,13728064,63.0
1758761502.8451068,13748608,18.0
1758761513.1059692,13786752,36.0
1758761518.2878177,13804992,28.0
1758761527.7425678,13834432,17.0
1758761527.9506068,13836160,20.0
1758761532.0914786,13846848,17.0
1758761537.2393727,13866240,20.0
1758761542.3805015,13884160,11.0
1758761542.609495,13886080,43.0
1758761542.67202,13886592,7.0
1758761547.4857845,13902080,27.0
1758761556.835136,13929216,58.0
1758761576.4964855,13993344,49.0
1758761610.5533516,14107520,16.0
1758761621.3743303,14146240,11.0
1758762081.117462,14200896,11.0
1758762094.556224,14240704,21.0
1758762094.659917,14241600,0.0
1758762095.282168,14246912,1.0
1758762095.9181874,14252480,13.0
1758762100.1245875,14263360,7.0
1758762119.8954365,14332544,31.0
1758762124.112437,14343552,15.0
1758762133.105129,14370560,17.0
1758762133.5842288,14374528,34.0
1758762137.829684,14385728,7.0
1758762148.8210359,14430272,60.0
1758762149.0870612,14432640,15.0
1758762158.596237,14463488,45.0
1758762162.4736712,14471488,17.0
1758762196.5227003,14587328,8.0
1758762207.0279539,14626752,16.0
1758762210.862107,14633856,6.0
1758762680.571489,14706112,10.0
1758762723.393512,14848960,26.0
1758762743.2177036,14920320,64.0
1758762762.3061218,14985280,39.0
1758762767.463348,15004736,8.0
1758762780.8888652,15043328,26.0
1758762814.8491275,15158976,25.0
1758763280.4462137,15210688,23.0
1758763280.746065,15213440,18.0
1758763281.3935943,15219328,14.0
1758763300.069834,15278336,20.0
1758763330.1282923,15383808,7.0
1758763333.5959973,15387840,17.0
1758763338.2573295,15401664,11.0
1758763339.8513746,15414912,59.0
1758763343.1906035,15418112,34.0
1758763353.2695446,15455168,61.0
1758763363.0602071,15490176,8.0
1758763373.3786588,15529920,10.0
1758763382.6752052,15560128,52.0
1758763382.7414796,15560704,7.0
1758763386.6264184,15569280,57.0
1758763387.3244636,15575360,69.0
1758763396.8491337,15607616,58.0
1758763411.8259103,15662272,17.0
1758763425.1397376,15701568,48.0
1758763429.3012676,15712832,24.0
1758763890.0590723,15755840,61.0
1758763894.5038025,15768512,71.0
1758763899.1246278,15782656,2.0
1758763904.9472473,15805824,1.0
1758763909.2165442,15816000,10.0
1758763924.7705,15871168,57.0
1758763924.881716,15872128,12.0
1758763925.078101,15873856,28.0
1758763952.8828385,15964352,17.0
1758763953.9337068,15973440,25.0
1758763954.0223207,15974208,11.0
1758763968.0896146,16020352,10.0
1758763972.083298,16029632,36.0
1758763981.8988793,16064064,13.0
1758764005.1924908,16140672,36.0
1758764015.01362,16175616,32.0
1758764019.5203528,16189440,7.0
1758764029.9881456,16229504,22.0
1758764499.7462845,16298496,9.0
1758764500.142983,16301888,23.0
1758764513.2242959,16337856,11.0
1758764517.8780408,16353280,6.0
1758764518.676406,16360000,39.0
1758764519.2100015,16364544,7.0
1758764538.6175852,16429760,9.0
1758764561.5777967,16500416,17.0
1758764562.7740166,16510272,33.0
1758764563.1913562,16513600,15.0
1758764567.99616,16529792,8.0
1758764586.4553702,16587136,1.0
1758764590.9913204,16600192,37.0
1758764600.411986,16630656,47.0
1758764601.7407799,16642624,47.0
1758764615.8079836,16682752,56.0
1758764636.3065143,16756928,34.0
1758765110.2406397,16837696,8.0
1758765119.342031,16866496,12.0
1758765133.8532848,16917952,10.0
1758765142.5271263,16943040,56.0
1758765142.5702891,16943424,24.0
1758765156.8153133,16992064,52.0
1758765176.8175743,17065984,32.0
1758765185.5962908,17092352,28.0
1758765186.6001518,17101248,56.0
1758765190.0670788,17106368,15.0
1758765200.7193575,17149056,18.0
1758765205.7051291,17167680,6.0
1758765218.9644504,17207488,0.0
1758765234.4010136,17266496,18.0
1758765744.9345548,17468928,13.0
1758765768.6772947,17549888,42.0
1758765773.5489974,17565888,24.0
1758765789.4895413,17628480,45.0
1758765792.9584641,17633408,1.0
1758765793.0433054,17634112,43.0
1758765803.6560578,17674816,12.0
1758765822.728822,17736704,50.0
1758765831.7073717,17764672,60.0
1758765832.3395813,17770176,2.0
1758765841.8822966,17800960,47.0
1758766301.4178565,17832192,17.0
1758766301.4976718,17832832,33.0
1758766305.9087675,17845248,1.0
1758766307.2242596,17856768,13.0
1758766311.0021198,17863680,38.0
1758766311.2127805,17865472,52.0
1758766316.750209,17885312,16.0
1758766321.150819,17897152,12.0
1758766349.5474777,17989888,63.0
1758766351.0326016,18002880,51.0
1758766360.5731728,18035520,52.0
1758766369.0893083,18058816,51.0
1758766369.155856,18059392,10.0
1758766383.0042748,18104384,11.0
1758766393.3713691,18144704,62.0
1758766393.761015,18148096,31.0
1758766406.9144893,18186560,5.0
1758766413.5514789,18218624,18.0
1758766422.248234,18243584,59.0
1758766422.5720956,18246528,21.0
1758766426.178926,18252672,18.0
1758766431.0440357,18270016,22.0
1758766910.433039,18376064,67.0
1758766915.406122,18392704,30.0
1758766923.9900496,18415744,52.0
1758766940.4110675,18477824,35.0
1758766944.6908805,18488960,39.0
1758766949.9805615,18509504,23.0
1758766963.712853,18552640,34.0
1758766968.251495,18566656,6.0
1758767007.0536954,18701760,29.0
1758767017.1474373,18738560,44.0
1758767021.1691916,18748224,24.0
1758767050.4505966,18841728,28.0
1758767051.5440931,18851392,64.0
1758767544.1287231,18990080,12.0
1758767545.9041846,19005184,6.0
1758767550.649331,19021312,25.0
1758767554.5165453,19029632,24.0
1758767554.5468757,19029888,26.0
1758767568.4214487,19072384,54.0
1758767579.5307972,19118336,62.0
1758767584.2596378,19133696,48.0
1758767588.6390755,19145216,45.0
1758767597.5494447,19169792,26.0
1758767598.3599782,19176384,55.0
1758767598.8368132,19180416,42.0
1758767608.3993332,19207936,56.0
1758767609.5596488,19216832,18.0
1758767613.6845946,19226816,7.0
1758767627.4369524,19269248,31.0
1758767627.7630665,19272064,44.0
1758767637.9242241,19308736,47.0
1758767638.7132285,19315840,54.0
1758767642.1898952,19320128,14.0
1758767647.0968997,19337024,60.0
1758768117.5351136,19415040,12.0
1758768131.4737175,19458752,7.0
1758768131.930403,19462720,24.0
1758768135.3788426,19467136,69.0
1758768135.9703176,19472320,47.0
1758768136.1175609,19473600,0.0
1758768136.5882702,19477824,19.0
1758768140.8973775,19489856,44.0
1758768141.0242636,19491008,60.0
1758768145.3979309,19503872,6.0
1758768174.7177591,19607296,53.0
1758768183.4749823,19633216,7.0
1758768188.1408417,19648576,7.0
1758768189.4603083,19660288,22.0
1758768202.4780211,19697280,12.0
1758768203.0990162,19702720,7.0
1758768212.7346976,19736192,66.0
1758768213.1551337,19739712,9.0
1758768241.2915401,19831872,11.0
1758768242.245055,19840320,9.0
1758768245.4580688,19842816,42.0
1758768246.2763813,19849856,14.0
1758768254.9196813,19874240,16.0
1758768260.3889282,19896512,28.0
1758768719.57864,19927872,13.0
1758768729.514153,19961920,5.0
1758768734.3358638,19978688,10.0
1758768739.8868992,20001600,19.0
1758768743.3551335,20006336,9.0
1758768753.8681102,20047680,12.0
1758768758.0112798,20057792,14.0
