Wall time,Step,Value
1758759326.436234,1583040,9.0
1758759329.9976459,1594624,17.0
1758759330.3395252,1597824,10.0
1758759333.6208026,1607424,20.0
1758759334.2243154,1613120,4.0
1758759337.3947005,1622080,20.0
1758759341.739354,1641664,11.0
1758759341.8566256,1642688,21.0
1758759345.6107616,1657344,11.0
1758759345.9845092,1660864,20.0
1758759362.6242185,1734080,23.0
1758759362.8932068,1736640,37.0
1758759365.595582,1741248,35.0
1758759366.7528956,1752064,18.0
1758759369.5484557,1757760,11.0
1758759374.1782463,1780672,29.0
1758759374.327536,1782080,6.0
1758759381.8731854,1811712,15.0
1758759385.7222059,1827264,25.0
1758759386.036748,1830272,6.0
1758759409.4032395,1926272,9.0
1758759412.3758364,1934144,10.0
1758759413.1393585,1941376,18.0
1758759413.6417708,1946112,9.0
1758759424.6105697,1987904,32.0
1758759428.263396,2001664,24.0
1758759433.3323731,2028672,29.0
1758759433.4603183,2029824,1.0
1758759443.7745135,2065280,1.0
1758759444.9093614,2076032,8.0
1758759448.5624216,2089792,24.0
1758759448.595875,2090112,5.0
1758759755.8964329,2098880,15.0
1758759757.151216,2110080,25.0
1758759764.039771,2132480,11.0
1758759765.4217298,2144832,14.0
1758759773.1008716,2175296,38.0
1758759788.168311,2231424,19.0
1758759788.2683597,2232384,22.0
1758759789.5201547,2243584,62.0
1758759792.6375432,2251968,2.0
1758759792.8020399,2253504,15.0
1758759815.9670422,2343616,3.0
1758759817.1306236,2353536,8.0
1758759820.544411,2364032,22.0
1758759821.3113258,2370944,23.0
1758759824.7338672,2381184,2.0
1758759828.9118738,2398208,19.0
1758759829.8313956,2406528,5.0
1758759836.4575214,2426112,39.0
1758759837.0724783,2431424,7.0
1758759837.4576387,2434368,51.0
1758759849.1860042,2480960,16.0
1758759853.0250654,2495616,6.0
1758759861.0204744,2529472,5.0
1758759861.4330652,2533440,9.0
1758759864.3534544,2540544,41.0
1758759865.6302466,2552192,17.0
1758759876.6464458,2593664,22.0
1758759876.8792865,2595776,12.0
1758759877.5333889,2601344,31.0
1758759881.6495204,2619456,34.0
1758760188.2177732,2622336,7.0
1758760193.4519582,2649728,14.0
1758760193.6858113,2651904,7.0
1758760197.705496,2668288,62.0
1758760200.4200382,2672768,23.0
1758760209.065626,2712384,6.0
1758760216.8236446,2744128,75.0
1758760217.524561,2750720,16.0
1758760225.2928839,2782464,20.0
1758760232.0712342,2805376,1.0
1758760233.004134,2814272,8.0
1758760233.324617,2817344,6.0
1758760244.8954566,2864768,9.0
1758760248.5718622,2878848,10.0
1758760248.753417,2880512,57.0
1758760252.323624,2893632,16.0
1758760252.7674577,2897792,24.0
1758760255.721021,2905216,5.0
1758760256.5791655,2913088,18.0
1758760259.3655262,2918720,36.0
1758760267.9930534,2957888,8.0
1758760271.520566,2970240,70.0
1758760279.7357268,3005056,14.0
1758760288.0425687,3041216,59.0
1758760291.1915996,3049984,61.0
1758760299.8583353,3089216,13.0
1758760303.2848437,3100480,30.0
1758760626.7977173,3187392,3.0
1758760630.4187777,3200448,14.0
1758760635.2394893,3224256,47.0
1758760635.2891564,3224704,62.0
1758760642.1544738,3247232,3.0
1758760647.0460575,3272128,48.0
1758760654.5647087,3301184,34.0
1758760658.1700273,3313920,21.0
1758760682.845915,3421504,9.0
1758760693.3831859,3458176,34.0
1758760694.9462929,3472448,2.0
1758760697.6435368,3477312,33.0
1758760697.7358344,3478144,36.0
1758760698.5043614,3484480,49.0
1758760702.2142339,3498624,24.0
1758760718.4492583,3566976,57.0
1758760718.8045652,3570176,68.0
1758760718.9774506,3571712,32.0
1758760730.5862846,3618752,18.0
1758760742.2602603,3666112,60.0
1758761048.2935052,3678144,70.0
1758761060.376775,3727296,29.0
1758761065.0318317,3749632,11.0
1758761071.7729044,3771840,13.0
1758761072.0230198,3774272,38.0
1758761075.5310698,3786624,13.0
1758761087.6805897,3838720,5.0
1758761096.6480775,3881408,32.0
1758761107.9118824,3925888,70.0
1758761108.141552,3928064,24.0
1758761108.3422298,3929984,15.0
1758761108.4857538,3931328,69.0
1758761131.7948992,4026496,10.0
1758761138.5447967,4048448,10.0
1758761138.9834452,4052608,13.0
1758761139.3730462,4056256,4.0
1758761142.984912,4069248,11.0
1758761162.528277,4150656,1.0
1758761162.8378181,4153536,68.0
1758761163.4722934,4159360,71.0
1758761166.1753423,4164032,69.0
1758761479.2606928,4209920,8.0
1758761501.982995,4292928,21.0
1758761502.0928583,4293952,27.0
1758761510.5529664,4330688,64.0
1758761519.7426548,4374208,4.0
1758761526.958656,4398848,31.0
1758761530.4639864,4410176,66.0
1758761531.0067582,4415360,6.0
1758761538.9242113,4447040,46.0
1758761539.0937834,4448704,67.0
1758761543.4093394,4467712,22.0
1758761551.108263,4495808,21.0
1758761572.522015,4584832,15.0
1758761575.46001,4592064,60.0
1758761579.1424382,4605888,68.0
1758761580.2248428,4616000,31.0
1758761587.7101643,4644544,34.0
1758761927.9229248,4795520,24.0
1758761931.3458622,4806912,21.0
1758761931.700458,4810176,7.0
1758761934.9962578,4820608,51.0
1758761935.653664,4826752,34.0
1758761940.267084,4849408,16.0
1758761950.5285919,4884672,31.0
1758761950.5979638,4885312,71.0
1758761954.422888,4900800,51.0
1758761955.6723032,4912448,52.0
1758761958.4783142,4918144,67.0
1758761958.6157467,4919424,7.0
1758761966.9002352,4956096,8.0
1758761974.4371998,4985984,21.0
1758761983.4691422,5029696,33.0
1758761986.3682146,5036544,27.0
1758761986.7745965,5040384,1.0
1758761989.7544963,5047936,62.0
1758761991.0672412,5060352,55.0
1758761993.9632714,5067136,35.0
1758761999.1244538,5095232,24.0
1758762010.091505,5136768,70.0
1758762013.6075377,5149504,57.0
1758762017.3837478,5164288,50.0
1758762024.9737432,5194112,46.0
1758762347.211693,5270784,10.0
1758762350.0215094,5275712,2.0
1758762355.152541,5302912,13.0
1758762355.2288108,5303616,41.0
1758762390.4118397,5448768,71.0
1758762398.6598794,5484928,55.0
1758762401.7649496,5493440,67.0
1758762414.5944877,5552256,57.0
1758762422.0374572,5581056,23.0
1758762425.5211022,5593216,21.0
1758762453.384703,5712064,43.0
1758762457.9255383,5734080,5.0
1758762461.0496736,5742848,61.0
1758762780.2313192,5804416,17.0
1758762795.7386184,5866944,49.0
1758762796.6911895,5875648,56.0
1758762797.2549076,5881024,37.0
1758762820.7919843,5976448,16.0
1758762828.5242379,6007488,13.0
1758762828.6269135,6008448,24.0
1758762837.135024,6044992,20.0
1758762847.9804723,6082752,28.0
1758762848.0855145,6083712,47.0
1758762852.731931,6105728,51.0
1758762852.824339,6106560,25.0
1758762896.3155022,6287104,23.0
1758763224.1784976,6410880,12.0
1758763232.4090788,6447616,52.0
1758763232.5472555,6448896,20.0
1758763233.2237496,6455296,67.0
1758763244.6864572,6502976,7.0
1758763255.1800299,6541184,6.0
1758763255.649143,6545472,43.0
1758763259.7913418,6564032,5.0
1758763267.0515285,6592128,7.0
1758763267.537376,6596672,24.0
1758763270.999077,6608832,66.0
1758763271.245351,6611136,45.0
1758763275.6865606,6632704,52.0
1758763282.4919603,6655936,60.0
1758763287.0270214,6678400,63.0
1758763293.9359176,6702080,10.0
1758763306.225537,6755456,15.0
1758763624.0015197,6817088,23.0
1758763628.2920218,6836160,22.0
1758763648.7319276,6926592,54.0
1758763655.581757,6950656,19.0
1758763655.8941228,6953536,33.0
1758763656.0138693,6954688,46.0
1758763659.8610795,6970624,56.0
1758763676.251544,7044096,54.0
1758763678.8944776,7048832,51.0
1758763698.159765,7127808,58.0
1758763702.5710838,7148544,6.0
1758763714.334056,7197568,49.0
1758763718.2482715,7214144,17.0
1758763725.9209163,7245568,12.0
1758763729.9005048,7262080,28.0
1758764052.8465075,7366080,38.0
1758764060.0223286,7390080,29.0
1758764064.9783473,7414848,58.0
1758764072.5755837,7443648,64.0
1758764072.5826483,7443712,13.0
1758764085.2696292,7502336,23.0
1758764091.5794568,7521280,23.0
1758764092.1799083,7526976,57.0
1758764099.9197865,7559424,13.0
1758764100.6363082,7566144,8.0
1758764103.4947422,7572672,26.0
1758764120.1948068,7648256,53.0
1758764127.3859055,7675328,16.0
1758764135.1005137,7707776,59.0
1758764135.579585,7712320,69.0
1758764142.716776,7739008,67.0
1758764143.6674364,7747904,27.0
1758764153.921799,7783296,4.0
1758764155.0058296,7793472,28.0
1758764170.2575233,7855616,69.0
1758764475.8408482,7870784,36.0
1758764480.7620323,7895360,12.0
1758764492.1036181,7939648,55.0
1758764496.2534385,7957376,61.0
1758764503.5220342,7983808,22.0
1758764527.3067834,8082240,3.0
1758764535.834975,8121024,58.0
1758764536.176144,8124096,19.0
1758764543.4700086,8150592,64.0
1758764554.609052,8192576,11.0
1758764572.1625473,8272704,29.0
1758764578.9354656,8295488,66.0
1758764582.3949819,8307968,43.0
1758764590.9628336,8346176,18.0
1758764591.456019,8350528,46.0
1758764905.653306,8409600,59.0
1758764921.006367,8471808,55.0
1758764925.5596366,8494528,42.0
1758764936.5238693,8536832,55.0
1758764937.732219,8548352,9.0
1758764944.5816605,8572736,43.0
1758764952.2311938,8603904,49.0
1758764956.959807,8628288,13.0
1758764959.8484848,8635200,16.0
1758764961.265071,8648384,55.0
1758764963.7538216,8651840,58.0
1758764972.5381794,8694592,70.0
1758764976.6319625,8713152,50.0
1758764979.1731024,8716864,61.0
1758764980.3788748,8728000,57.0
1758764991.0934622,8768384,17.0
1758764991.7899137,8774976,36.0
1758764998.682616,8800128,27.0
1758764999.2130685,8805184,15.0
1758764999.7253253,8810112,57.0
1758765017.852566,8880320,4.0
1758765018.138841,8883008,32.0
1758765019.561811,8896512,51.0
1758765022.9480247,8908288,68.0
1758765328.2990227,8915200,66.0
1758765364.090776,9063552,58.0
1758765368.4664,9084288,68.0
1758765381.0384126,9140416,27.0
1758765384.5613208,9152448,24.0
1758765388.5991998,9170048,16.0
1758765389.0304656,9174016,43.0
1758765395.3306835,9193152,15.0
1758765419.4274473,9294720,15.0
1758765426.9998853,9324544,58.0
1758765431.6020257,9347456,23.0
1758765435.6277726,9365440,68.0
1758765442.5170438,9389440,16.0
1758765758.8714,9448832,53.0
1758765762.4133508,9460672,60.0
1758765766.2968967,9476160,66.0
1758765770.124567,9490944,55.0
1758765770.3898306,9493376,12.0
1758765770.645278,9495744,60.0
1758765793.7654026,9589632,61.0
1758765794.6483445,9597696,69.0
1758765797.3779995,9602688,61.0
1758765798.3776062,9611776,10.0
1758765801.7253315,9622720,43.0
1758765805.8853621,9640896,58.0
1758765824.8019493,9715776,21.0
1758765833.2011218,9753344,8.0
1758765858.1228108,9862976,18.0
1758765860.9553828,9868928,64.0
1758765865.9060462,9894016,63.0
1758765872.7053263,9915776,30.0
1758766182.5049698,9970368,39.0
1758766190.114134,9999232,35.0
1758766190.6887107,10004736,47.0
1758766190.7474089,10005312,54.0
1758766198.8185189,10038592,24.0
1758766205.776555,10063424,62.0
1758766210.013363,10082176,66.0
1758766234.122428,10184640,65.0
1758766246.2527268,10234496,70.0
1758766249.2353828,10241216,34.0
1758766249.8201244,10246272,10.0
1758766276.9986415,10355072,52.0
1758766277.3848965,10358784,50.0
1758766286.0374548,10399552,25.0
1758766293.3572297,10428032,37.0
1758766293.67888,10430976,61.0
1758766293.7473698,10431616,42.0
1758766297.2023845,10443840,41.0
1758766616.3630383,10503424,26.0
1758766621.2428699,10528320,17.0
1758766624.3696806,10537216,22.0
1758766632.4590821,10573184,6.0
1758766640.4902458,10608448,6.0
1758766640.6441624,10609856,48.0
1758766648.6570125,10644736,27.0
1758766659.3624775,10684672,14.0
1758766659.8411684,10689152,60.0
1758766663.1911623,10700224,50.0
1758766675.2556329,10752960,58.0
1758766687.1388514,10803904,20.0
1758766699.6729004,10860928,50.0
1758766703.179679,10873664,60.0
1758766706.0798728,10880768,58.0
1758766706.5161767,10884864,47.0
1758766707.0850754,10890176,63.0
1758766707.154088,10890816,56.0
1758766707.168062,10890944,43.0
1758766710.0931594,10898496,58.0
1758766718.102312,10934016,68.0
1758766722.9843671,10959808,77.0
1758766726.5798628,10973504,63.0
1758766730.1312869,10986688,66.0
1758766734.1328585,11004032,57.0
1758767049.2223527,11070976,24.0
1758767057.326411,11105280,63.0
1758767060.2017612,11111424,61.0
1758767064.4735918,11130176,51.0
1758767067.9129093,11141376,16.0
1758767069.3690083,11154304,59.0
1758767076.4187737,11178304,54.0
1758767081.691425,11205952,65.0
1758767088.998765,11232000,50.0
1758767101.1614695,11282496,44.0
1758767105.1393242,11299200,44.0
1758767108.6215048,11311744,49.0
1758767113.12414,11334144,35.0
1758767125.138591,11384128,3.0
1758767129.2814271,11402432,42.0
1758767159.4605143,11520768,48.0
1758767469.8601665,11560576,57.0
1758767470.4470294,11566080,18.0
1758767473.6901207,11575552,22.0
1758767478.541344,11599808,15.0
1758767480.986097,11602240,59.0
1758767482.1727655,11613248,23.0
1758767496.5564055,11667584,60.0
1758767496.6216094,11668160,39.0
1758767496.711558,11668992,8.0
1758767497.2033012,11673536,24.0
1758767497.8018963,11679104,15.0
1758767500.9593518,11688320,27.0
1758767505.445099,11709440,11.0
1758767512.1801095,11731904,29.0
1758767512.6786423,11736576,31.0
1758767516.350869,11750720,36.0
1758767521.4415228,11776896,49.0
1758767524.2410874,11782848,9.0
1758767536.3918884,11834112,36.0
1758767547.9865136,11880256,7.0
1758767552.93715,11905920,11.0
1758767556.7411473,11920512,50.0
1758767560.3116355,11933440,18.0
1758767561.313328,11942848,57.0
1758767568.5436547,11967936,4.0
1758767572.5501852,11984640,26.0
1758767572.661407,11985664,38.0
1758767584.2062786,12031488,58.0
1758767588.0081923,12045888,27.0
1758767903.6828096,12117952,3.0
1758767923.15903,12197632,53.0
1758767923.2463024,12198464,6.0
1758767924.0228496,12205760,2.0
1758767931.8223298,12237248,64.0
1758767934.805881,12244864,25.0
1758767938.6382353,12260416,12.0
1758767959.2829638,12350912,58.0
1758767963.1399727,12366336,37.0
1758767966.8734484,12380608,24.0
1758767969.9460442,12389184,8.0
1758767981.6891727,12438016,7.0
1758768001.188122,12519168,7.0
1758768322.8797212,12598464,1.0
1758768326.2602766,12608384,48.0
1758768333.756009,12637312,37.0
1758768337.5078514,12651392,60.0
1758768338.0529797,12656320,18.0
1758768349.2641299,12699904,68.0
1758768358.088836,12741632,57.0
1758768370.3686786,12795264,49.0
1758768377.0503943,12816768,64.0
1758768377.9960468,12825344,21.0
1758768380.7191732,12830592,10.0
1758768385.5353043,12854400,30.0
1758768390.148776,12876800,32.0
1758768390.1576087,12876864,64.0
1758768393.1366885,12884480,38.0
1758768397.1108904,12900736,15.0
1758768397.5723884,12904896,51.0
1758768401.2675617,12919040,1.0
1758768404.8974593,12932416,40.0
1758768405.0897267,12934208,7.0
1758768413.004218,12966848,64.0
1758768421.6456523,13006272,69.0
1758768424.3903222,13011584,10.0
1758768428.7858398,13032192,28.0
1758768429.8388991,13041280,34.0
1758768746.627918,13110976,55.0
1758768746.9547617,13114112,51.0
1758768751.2265382,13132416,17.0
1758768755.1061296,13147456,58.0
1758768758.8066497,13161280,48.0
1758768759.7082016,13169472,7.0
1758768771.0754192,13214016,22.0
1758768774.34169,13224256,63.0
1758768774.5103223,13225856,64.0
1758768774.6804605,13227456,63.0
1758768779.2557404,13249536,30.0
1758768779.2625077,13249600,14.0
1758768791.1819715,13298688,25.0
1758768794.5761054,13309888,4.0
1758768802.3964128,13342720,22.0
1758768810.6162114,13378048,3.0
1758768814.8912685,13397504,4.0
1758768815.0030692,13398528,32.0
1758768818.0507534,13406400,1.0
1758768818.2782059,13408512,33.0
1758768818.8880663,13414272,28.0
1758768818.961238,13414976,6.0
1758768822.0086503,13422976,10.0
1758768826.323777,13441728,54.0
1758768826.8183074,13446080,24.0
1758768838.1364777,13490304,29.0
1758768850.6052544,13544512,65.0
1758768855.035705,13565056,55.0
1758768858.7420602,13579520,34.0
1758768862.830795,13597376,61.0
1758768870.1892314,13624512,59.0
1758768870.5939865,13628224,45.0
1758768870.653683,13628800,36.0
1758769192.509718,13712896,58.0
1758769199.145106,13733632,11.0
1758769200.2892132,13744320,64.0
1758769207.4834714,13770240,12.0
1758769224.2637303,13843776,30.0
1758769235.066546,13884544,44.0
1758769235.3684213,13887104,30.0
1758769235.897366,13891904,3.0
1758769238.9249828,13899968,59.0
1758769239.5154927,13905472,57.0
1758769243.9274833,13925184,54.0
1758769247.192104,13935424,38.0
1758769263.157769,14002304,41.0
1758769271.5453868,14039552,13.0
1758769273.8767395,14041280,30.0
1758769279.1595123,14069952,50.0
1758769298.5873597,14148736,60.0
1758769602.1993616,14170816,47.0
1758769609.2420824,14194048,15.0
1758769625.7359629,14266688,39.0
1758769633.9062507,14302400,11.0
1758769663.6488962,14418560,53.0
1758769669.2269514,14450112,16.0
1758769672.7304156,14461504,19.0
1758769679.5584261,14484736,72.0
1758769680.1393745,14490112,67.0
1758769684.6612833,14511296,58.0
1758769688.8806295,14530304,67.0
1758769691.4437182,14534016,6.0
1758769691.7864408,14537152,67.0
1758769695.5680685,14552256,27.0
1758769704.5113144,14594752,44.0
1758769715.2201943,14633728,43.0
1758769715.7965736,14639040,18.0
1758769715.9355085,14640320,33.0
1758769716.0191553,14641088,56.0
1758769719.1781354,14650368,9.0
1758770043.946679,14739840,16.0
1758770048.4874682,14757312,61.0
1758770052.4011943,14770688,19.0
1758770055.7648466,14779136,27.0
1758770089.484015,14911936,63.0
1758770093.5913463,14927104,20.0
1758770103.0871553,14968704,18.0
1758770107.5814252,14987456,65.0
1758770114.7438838,15008256,66.0
1758770127.8707783,15063296,19.0
1758770148.6555822,15149120,39.0
1758770149.196176,15154048,63.0
1758770152.5704718,15164160,30.0
1758770484.1071095,15281408,26.0
1758770502.8065648,15352512,51.0
1758770507.4374368,15374400,21.0
1758770507.8935728,15378432,3.0
1758770519.7275376,15426944,15.0
1758770531.6099699,15474816,65.0
1758770547.7178106,15539776,65.0
1758770548.5223923,15546496,25.0
1758770551.6957147,15555392,10.0
1758770560.3864002,15594304,43.0
1758770560.7200134,15597440,60.0
1758770563.7041564,15603904,7.0
1758770563.947951,15605888,23.0
1758770564.4164808,15609856,63.0
1758770567.307171,15616192,4.0
1758770567.4964557,15617856,11.0
1758770568.236195,15624000,4.0
1758770572.1525798,15639872,37.0
1758770576.2385619,15656960,58.0
1758770576.419459,15658688,22.0
1758770579.361029,15665728,29.0
1758770592.0400474,15719872,63.0
1758770593.0235872,15728064,17.0
1758770899.583685,15737472,37.0
1758770911.3202572,15783424,19.0
1758770919.3326232,15816448,59.0
1758770926.7015002,15844032,55.0
1758770927.1918764,15848512,56.0
1758770942.777647,15909952,66.0
1758770964.2131047,16001024,61.0
1758770976.2949338,16053568,67.0
1758770983.7942262,16083648,24.0
1758770984.3655689,16089024,63.0
1758770991.3040967,16108480,37.0
1758771003.969527,16166976,54.0
1758771007.7083821,16181952,21.0
1758771015.589368,16215616,7.0
1758771327.9846117,16267712,65.0
1758771328.2016742,16269312,40.0
1758771336.0355444,16293376,0.0
1758771336.193194,16294464,26.0
1758771339.4654946,16302336,5.0
1758771340.509355,16310592,42.0
1758771352.7682853,16356736,61.0
1758771382.1314094,16472448,64.0
1758771382.6519818,16476800,41.0
1758771389.8134642,16499392,7.0
1758771394.2608075,16517760,51.0
1758771399.8687553,16546112,69.0
1758771406.5526965,16564928,14.0
1758771411.5864134,16589120,57.0
1758771427.35267,16647872,14.0
1758771432.1634371,16668800,28.0
1758771449.4565537,16737152,29.0
1758771450.2282276,16743168,56.0
1758771457.0660408,16763520,17.0
1758771773.484173,16811584,18.0
1758771774.2772791,16817152,34.0
1758771783.4368303,16855808,61.0
1758771786.2120032,16860992,27.0
1758771787.0376008,16868032,67.0
1758771787.8896809,16875328,55.0
1758771794.6172876,16892736,7.0
1758771804.4634058,16936320,60.0
1758771813.2900903,16972928,73.0
1758771820.836103,16997120,19.0
1758771832.9742613,17042816,28.0
1758771833.7953532,17050112,71.0
1758771841.6668348,17078016,42.0
1758771851.302708,17120000,56.0
1758771851.4335582,17121088,21.0
1758771854.367212,17127552,48.0
1758771855.2458777,17135360,59.0
1758771863.222933,17164032,56.0
1758771863.7843368,17168192,52.0
1758771868.507631,17186624,16.0
1758771871.7470222,17195008,64.0
1758771872.204638,17198528,67.0
1758771876.6738932,17217408,8.0
1758771888.1644146,17256384,67.0
1758771897.9493663,17297216,43.0
1758772205.219598,17313664,47.0
1758772213.2071083,17340864,29.0
1758772258.3346422,17516416,50.0
1758772272.2914093,17578240,33.0
1758772272.3135233,17578432,6.0
1758772296.4268649,17669696,35.0
1758772313.3401587,17735616,45.0
1758772313.5684066,17737280,21.0
1758772314.4753933,17743744,22.0
1758772317.9340901,17754688,16.0
1758772322.7529187,17774208,42.0
1758772648.3728566,17865408,63.0
1758772652.391832,17880512,60.0
1758772656.4331827,17895552,33.0
1758772661.185841,17916800,42.0
1758772661.877783,17922688,21.0
1758772665.1493456,17931008,3.0
1758772665.5725794,17934656,70.0
1758772678.9562953,17988736,59.0
1758772681.7092679,17992960,12.0
1758772690.4603915,18028096,24.0
1758772691.6490123,18037184,47.0
1758772724.576353,18163968,59.0
1758772735.9471092,18203520,60.0
1758772736.53854,18208448,26.0
1758772736.7750592,18210432,42.0
1758772753.3603582,18275968,64.0
1758773095.2958155,18422464,51.0
1758773096.0789347,18428352,46.0
1758773103.2670114,18450816,56.0
1758773116.4310338,18502656,10.0
1758773117.8482893,18513024,6.0
1758773134.459171,18575936,59.0
1758773141.4990969,18596480,36.0
1758773154.558854,18647040,67.0
1758773165.159603,18693824,19.0
1758773187.0397272,18773056,47.0
1758773202.7673292,18826688,11.0
1758773203.2779498,18831104,50.0
1758773204.073296,18837888,50.0
1758773528.6414056,18909184,26.0
1758773551.1956918,19002304,67.0
1758773559.9154665,19037120,53.0
1758773562.8016098,19042624,3.0
1758773567.2390077,19061440,23.0
1758773567.6236272,19064576,23.0
1758773570.8997025,19073024,74.0
1758773571.4547536,19077632,63.0
1758773584.4744263,19129152,53.0
1758773585.0707517,19134080,14.0
1758773596.6587348,19176192,36.0
1758773610.2511754,19231616,4.0
1758773619.0412893,19265856,59.0
1758773619.232566,19267520,11.0
1758773621.5086474,19268160,67.0
1758773622.8794255,19280640,63.0
1758773622.9229019,19281024,42.0
1758773625.727051,19286208,30.0
1758773629.7883708,19301184,25.0
1758773634.9804313,19324672,68.0
1758773651.6844041,19389952,38.0
1758773968.9664075,19436864,58.0
1758773973.1548004,19452608,48.0
