Wall time,Step,Value
1758738877.1025603,1549312,34.0
1758738877.20233,1550144,26.0
1758738880.5027819,1560896,6.0
1758738880.8817677,1564480,13.0
1758739202.5119581,1626944,1.0
1758739202.7739673,1629312,11.0
1758739203.2034526,1633152,25.0
1758739206.3932157,1641792,11.0
1758739206.976332,1647040,13.0
1758739211.586467,1669056,9.0
1758739211.7314425,1670336,4.0
1758739219.173119,1699712,17.0
1758739223.1868734,1716544,20.0
1758739223.4416997,1718976,39.0
1758739246.4621067,1806400,37.0
1758739247.364483,1814528,27.0
1758739250.462161,1822528,6.0
1758739250.9834647,1827072,11.0
1758739262.163451,1868032,32.0
1758739263.742224,1882240,8.0
1758739270.8666615,1907648,17.0
1758739270.9993145,1908864,9.0
1758739278.4833384,1938304,1.0
1758739278.89377,1942144,20.0
1758739282.1744423,1952384,13.0
1758739283.219223,1962048,31.0
1758739283.2672167,1962496,63.0
1758739286.2777972,1970432,5.0
1758739287.2854998,1979904,8.0
1758739293.6846242,1999040,8.0
1758739295.0208404,2011520,14.0
1758739302.6645455,2042304,5.0
1758739314.4134102,2091328,8.0
1758739314.4771526,2091904,30.0
1758739621.1247776,2104064,24.0
1758739621.8866901,2110912,9.0
1758739621.976401,2111552,7.0
1758739645.4494677,2205184,14.0
1758739649.067027,2218176,43.0
1758739652.5209017,2230144,17.0
1758739653.5114696,2239616,3.0
1758739656.8902524,2250496,49.0
1758739661.3033617,2271424,49.0
1758739664.5060534,2280768,10.0
1758739669.0990207,2302848,39.0
1758739669.7861595,2309248,4.0
1758739672.240152,2312000,14.0
1758739684.3034885,2362560,54.0
1758739688.3597732,2379648,33.0
1758739697.056113,2418304,77.0
1758739697.3323572,2420864,14.0
1758739700.332645,2428352,14.0
1758739701.6088395,2440320,12.0
1758739712.5315669,2478656,21.0
1758739712.9934428,2483136,66.0
1758739713.5897584,2488768,36.0
1758739717.5799217,2504768,18.0
1758739717.7973828,2506752,31.0
1758739725.181872,2534464,47.0
1758739725.521646,2537536,42.0
1758739729.6450987,2554752,60.0
1758739732.1667612,2558208,18.0
1758739740.4659228,2593920,13.0
1758739745.3991046,2618496,32.0
1758740053.1470354,2625408,13.0
1758740060.9302008,2655872,14.0
1758740065.4632845,2677248,59.0
1758740068.8845456,2689088,3.0
1758740069.3200734,2693120,4.0
1758740081.289993,2744064,31.0
1758740085.1628466,2760192,46.0
1758740085.2394526,2760896,35.0
1758740088.7408998,2773312,10.0
1758740089.2477398,2777920,8.0
1758740092.4460728,2787584,28.0
1758740096.1596892,2801856,6.0
1758740096.5974097,2805952,4.0
1758740108.0464635,2852352,20.0
1758740109.2663991,2863808,11.0
1758740120.0380127,2903552,56.0
1758740128.9886286,2946880,19.0
1758740132.1523235,2956416,31.0
1758740140.6364782,2995136,17.0
1758740144.1708772,3008000,18.0
1758740167.877832,3108224,24.0
1758740171.617749,3123200,17.0
1758740176.0017045,3144256,61.0
1758740176.0152717,3144384,16.0
1758740485.8540094,3164864,67.0
1758740490.6942482,3188608,14.0
1758740498.2155051,3217408,37.0
1758740501.501823,3227904,35.0
1758740522.983515,3325440,61.0
1758740533.311436,3359360,10.0
1758740534.4309864,3368960,7.0
1758740535.1155624,3374848,8.0
1758740535.1447937,3375104,27.0
1758740538.3617754,3383744,65.0
1758740542.1406748,3397440,65.0
1758740557.7673376,3458880,44.0
1758740557.934857,3460480,7.0
1758740557.94793,3460608,52.0
1758740569.9731097,3512576,63.0
1758740581.8336747,3562880,15.0
1758740585.6658216,3578496,47.0
1758740596.8059967,3622272,6.0
1758740601.6916442,3647744,32.0
1758740605.9441087,3667136,1.0
1758740910.1110125,3670528,22.0
1758740911.5031068,3683456,40.0
1758740926.7613008,3741888,20.0
1758740938.4481559,3789952,35.0
1758740947.5103786,3833088,67.0
1758740949.9886305,3836160,16.0
1758740950.1800637,3837952,24.0
1758740950.2907846,3838976,4.0
1758740974.4910378,3940480,52.0
1758740981.9001222,3967552,45.0
1758740982.4315443,3972480,14.0
1758740982.848901,3976384,22.0
1758740986.387796,3988544,9.0
1758741009.8295207,4082496,15.0
1758741010.0058522,4084032,21.0
1758741010.7770607,4091008,24.0
1758741013.572196,4096448,64.0
1758741022.3476965,4137472,18.0
1758741346.1554377,4221952,15.0
1758741346.3731542,4223936,25.0
1758741354.4532459,4257472,62.0
1758741365.2518415,4296896,58.0
1758741369.5914872,4317056,49.0
1758741373.037212,4329088,45.0
1758741373.6573286,4334848,82.0
1758741381.0533297,4363200,52.0
1758741381.1995862,4364608,54.0
1758741385.3033688,4382976,64.0
1758741392.3248246,4407872,24.0
1758741409.2247996,4484672,57.0
1758741412.1320434,4491648,31.0
1758741413.1787593,4501248,74.0
1758741416.4700878,4511872,72.0
1758741423.8708768,4540544,4.0
1758741452.6905713,4668352,31.0
1758741456.2330272,4681280,2.0
1758741459.012434,4687168,28.0
1758741459.8088377,4694592,6.0
1758741460.434765,4700480,22.0
1758741771.0410848,4719744,36.0
1758741776.2956638,4747392,43.0
1758741776.4091208,4748416,20.0
1758741780.0517998,4761536,36.0
1758741783.5444064,4773888,61.0
1758741784.1201036,4779072,52.0
1758741784.18375,4779648,45.0
1758741792.3318439,4815424,54.0
1758741799.9601116,4846784,50.0
1758741810.9241266,4888512,53.0
1758741811.6701043,4895424,17.0
1758741814.2865343,4899776,11.0
1758741815.0640035,4907200,37.0
1758741818.7295754,4921152,9.0
1758741819.1812723,4925376,27.0
1758741826.3759744,4952064,2.0
1758741834.678112,4989120,8.0
1758741838.1454997,5001152,16.0
1758741842.0316758,5017024,5.0
1758741847.2279136,5044928,23.0
1758741865.589825,5115264,9.0
1758741866.6245422,5124864,14.0
1758741874.0660186,5154240,71.0
1758741874.125053,5154816,9.0
1758742214.4041717,5306496,24.0
1758742224.685218,5341952,3.0
1758742225.2220378,5346624,15.0
1758742237.7314923,5400960,9.0
1758742245.0137718,5427712,6.0
1758742248.756832,5441984,1.0
1758742274.5402048,5554112,19.0
1758742281.0672457,5572864,61.0
1758742282.1491961,5582592,28.0
1758742296.6809974,5637120,35.0
1758742309.2880468,5694848,6.0
1758742312.3121774,5703232,8.0
1758742312.778649,5707520,9.0
1758742636.6920085,5797440,21.0
1758742644.5348513,5828992,6.0
1758742644.5416026,5829056,0.0
1758742655.1075752,5867136,60.0
1758742662.831006,5898368,54.0
1758742662.9513273,5899520,45.0
1758742667.4815028,5921280,25.0
1758742667.5380414,5921792,19.0
1758742707.5370858,6087168,78.0
1758742738.9307811,6212608,62.0
1758742747.4140463,6250112,62.0
1758742747.6347888,6252032,51.0
1758742748.2236342,6257344,57.0
1758743062.122856,6303040,31.0
1758743070.5510495,6339584,55.0
1758743073.1862075,6343680,9.0
1758743076.9749694,6358848,49.0
1758743081.8283346,6384256,52.0
1758743082.4138856,6389696,78.0
1758743085.9107366,6402240,44.0
1758743086.1684637,6404608,49.0
1758743093.1035068,6428928,13.0
1758743097.4371896,6449280,44.0
1758743104.2404456,6472832,24.0
1758743109.0614355,6497600,37.0
1758743121.2853692,6551680,11.0
1758743135.8700876,6607104,20.0
1758743139.5619564,6621312,19.0
1758743156.3514569,6698496,67.0
1758743160.5269215,6717440,24.0
1758743163.023752,6720576,47.0
1758743163.1622453,6721856,22.0
1758743166.9541776,6737152,23.0
1758743179.7456374,6796544,28.0
1758743182.28714,6800256,18.0
1758743498.9022102,6868352,59.0
1758743502.8362064,6884608,4.0
1758743511.7334154,6925824,59.0
1758743515.8303862,6944064,40.0
1758743523.6926656,6976448,7.0
1758743527.3103085,6989824,65.0
1758743546.992373,7071680,16.0
1758743551.0106366,7088640,36.0
1758743555.5269651,7110464,33.0
1758743562.8678114,7137536,35.0
1758743562.937733,7138176,16.0
1758743578.1979277,7198912,30.0
1758743582.3590567,7217536,40.0
1758743582.9937556,7223552,70.0
1758743590.4136412,7252160,58.0
1758743593.4951715,7259840,19.0
1758743594.342954,7267712,18.0
1758743610.2411175,7333888,37.0
1758743920.0794806,7360064,4.0
1758743927.9208713,7391168,9.0
1758743928.154512,7393344,10.0
1758743933.3090577,7420608,70.0
1758743936.2288282,7427584,61.0
1758743944.3947985,7462528,40.0
1758743947.602565,7472256,54.0
1758743959.814086,7524736,73.0
1758743963.8684392,7542336,46.0
1758743968.8905494,7568128,42.0
1758743980.430462,7614720,61.0
1758743984.2105799,7629760,1.0
1758743991.5180447,7656704,29.0
1758744016.4162645,7765952,56.0
1758744027.1982775,7806784,21.0
1758744027.739273,7812032,9.0
1758744034.4827108,7833152,27.0
1758744345.8632574,7878080,39.0
1758744365.0125184,7952512,49.0
1758744372.2517264,7979584,13.0
1758744373.329512,7989568,16.0
1758744384.0843349,8028800,65.0
1758744384.633858,8033664,62.0
1758744400.454851,8100224,57.0
1758744415.939563,8163392,28.0
1758744420.3688486,8184064,56.0
1758744429.0113313,8224256,16.0
1758744432.443519,8234816,25.0
1758744440.1727362,8264000,4.0
1758744447.8865929,8293056,24.0
1758744453.0460997,8320768,60.0
1758744455.8800752,8327296,59.0
1758744459.4215875,8340608,18.0
1758744459.6683948,8342912,14.0
1758744775.1197376,8392896,18.0
1758744779.2859948,8410112,59.0
1758744780.1739464,8418496,27.0
1758744783.7172337,8430912,57.0
1758744792.2379,8470080,64.0
1758744795.669661,8482048,11.0
1758744802.2974808,8503552,38.0
1758744802.6494834,8506880,56.0
1758744803.5204337,8515008,14.0
1758744822.220231,8589248,59.0
1758744822.3186786,8590144,59.0
1758744826.4013994,8608128,55.0
1758744830.1805348,8623488,11.0
1758744830.756882,8629120,23.0
1758744869.8976185,8794176,45.0
1758744876.467295,8815104,55.0
1758744889.3570232,8875008,46.0
1758744892.751985,8886720,55.0
1758744897.0259461,8906368,3.0
1758744897.3207998,8909120,71.0
1758745203.2713358,8922816,76.0
1758745231.7032938,9031424,17.0
1758745237.0994341,9060032,7.0
1758745244.5954695,9089920,67.0
1758745248.2268915,9103552,8.0
1758745255.4391513,9129408,45.0
1758745267.8417418,9182912,52.0
1758745271.2892826,9194304,17.0
1758745275.3318446,9210816,3.0
1758745279.2910058,9226496,11.0
1758745279.4585135,9228032,9.0
1758745279.8094404,9231168,71.0
1758745300.2963078,9317568,46.0
1758745303.0541682,9323072,68.0
1758745303.9369888,9331392,69.0
1758745307.1474173,9341248,28.0
1758745308.30896,9352000,1.0
1758745314.7409213,9372096,66.0
1758745633.6442842,9439680,51.0
1758745641.9006817,9475264,62.0
1758745666.1006749,9580736,72.0
1758745668.6757698,9584832,54.0
1758745673.2151537,9607616,27.0
1758745677.786653,9630400,56.0
1758745692.4013164,9687040,21.0
1758745699.7310126,9716288,61.0
1758745700.2478848,9721088,17.0
1758745700.276836,9721344,48.0
1758745707.945831,9753408,30.0
1758745712.9719322,9780352,63.0
1758745719.4604068,9799808,54.0
1758745747.3965743,9915136,68.0
1758746062.1536353,9970560,24.0
1758746065.2872207,9978496,7.0
1758746065.8671641,9983872,59.0
1758746093.0254292,10094400,60.0
1758746093.2244387,10096256,44.0
1758746101.83247,10136768,7.0
1758746108.6359756,10160256,59.0
1758746109.0138483,10163840,12.0
1758746109.2301185,10165952,22.0
1758746109.9796433,10173184,25.0
1758746124.8263416,10231616,63.0
1758746132.4129045,10262336,69.0
1758746133.3754606,10271488,5.0
1758746143.7488523,10307648,62.0
1758746151.4694874,10339392,31.0
1758746151.6996958,10341568,10.0
1758746160.0335152,10379584,57.0
1758746170.9619045,10421504,60.0
1758746171.5713995,10427264,13.0
1758746174.9385557,10438656,55.0
1758746491.275357,10491456,69.0
1758746504.028267,10546624,54.0
1758746519.6735086,10608768,10.0
1758746523.2189908,10621824,53.0
1758746524.2746105,10631616,59.0
1758746526.8612669,10635712,13.0
1758746527.3619282,10640384,46.0
1758746527.412963,10640832,55.0
1758746527.5144022,10641792,25.0
1758746528.225641,10648448,58.0
1758746538.457144,10683200,60.0
1758746543.7982843,10713216,24.0
1758746547.226397,10725056,66.0
1758746550.850487,10738304,55.0
1758746555.0146708,10757248,22.0
1758746571.1156917,10824960,34.0
1758746581.815034,10863808,50.0
1758746582.7369275,10872000,59.0
1758746587.4097848,10895232,47.0
1758746591.024203,10907648,22.0
1758746594.3519204,10918656,56.0
1758746599.0334368,10941888,77.0
1758746606.6924102,10972480,66.0
1758746613.7933211,10998144,78.0
1758746928.7310488,11047040,29.0
1758746932.9553857,11065472,55.0
1758746936.4650865,11077760,60.0
1758746941.507841,11104640,7.0
1758746956.670755,11163648,70.0
1758746960.8110595,11182016,50.0
1758746968.5540493,11213952,18.0
1758746992.6680305,11316480,21.0
1758747003.873993,11359680,59.0
1758747004.6316805,11366912,40.0
1758747007.8601446,11376640,14.0
1758747012.6456456,11401216,58.0
1758747015.348334,11405632,60.0
1758747016.673047,11417408,9.0
1758747035.1623218,11488832,69.0
1758747035.2362666,11489472,62.0
1758747035.401925,11490944,55.0
1758747036.2177424,11498432,70.0
1758747038.880464,11502656,37.0
1758747039.9448478,11512448,62.0
1758747344.5859063,11537856,70.0
1758747352.9888194,11572864,48.0
1758747353.718285,11579520,71.0
1758747357.6931527,11596800,72.0
1758747365.1400723,11625216,56.0
1758747368.654472,11637504,31.0
1758747384.8872063,11708480,36.0
1758747400.0339556,11768000,67.0
1758747407.947571,11801088,27.0
1758747412.052661,11819072,47.0
1758747415.6415696,11832320,16.0
1758747416.954813,11844736,53.0
1758747424.8716204,11878400,17.0
1758747431.9941297,11903680,13.0
1758747432.2869482,11906304,40.0
1758747444.487608,11959360,1.0
1758747451.0508027,11980416,28.0
1758747774.27901,12065472,55.0
1758747797.7694404,12162112,62.0
1758747797.8169754,12162560,39.0
1758747798.4566543,12168448,13.0
1758747806.4902847,12203456,13.0
1758747810.2275765,12218368,42.0
1758747814.5182157,12238336,69.0
1758747840.7344992,12341376,21.0
1758747844.3512273,12355072,61.0
1758747848.4173362,12372480,23.0
1758747849.2798939,12380544,28.0
1758747861.2469327,12431360,18.0
1758747883.55318,12518208,0.0
1758748203.3055475,12610816,59.0
1758748206.7221322,12621952,14.0
1758748214.3945198,12650752,55.0
1758748215.8318048,12664064,10.0
1758748218.6846888,12670208,10.0
1758748227.356658,12708864,8.0
1758748235.8015392,12745664,58.0
1758748247.7159874,12793792,59.0
1758748254.645764,12816832,16.0
1758748255.6346302,12825408,5.0
1758748258.7107072,12833600,52.0
1758748263.1642156,12853248,72.0
1758748270.315804,12878336,9.0
1758748270.3233743,12878400,5.0
1758748271.235537,12886272,24.0
1758748275.7193615,12906944,61.0
1758748278.5802238,12912768,38.0
1758748279.6878412,12923264,49.0
1758748286.3399682,12943552,43.0
1758748286.4350042,12944384,48.0
1758748291.9117877,12973376,64.0
1758748303.2624555,13016576,59.0
1758748303.8808315,13022464,26.0
1758748310.6788812,13043776,69.0
1758748311.8639805,13053952,4.0
1758748630.5640392,13114176,4.0
1758748631.015698,13118272,10.0
1758748635.2556498,13136384,6.0
1758748638.6608067,13147264,48.0
1758748642.5221004,13162880,27.0
1758748645.8639731,13173888,10.0
1758748654.3250983,13212416,54.0
1758748657.6232007,13223040,22.0
1758748657.752937,13224192,9.0
1758748657.8775134,13225344,8.0
1758748662.2135928,13245440,40.0
1758748662.2574492,13245824,23.0
1758748674.150456,13295936,14.0
1758748677.24906,13304768,15.0
1758748682.4552104,13332736,55.0
1758748690.5953145,13368576,2.0
1758748697.6415536,13393920,12.0
1758748697.7827163,13395200,54.0
1758748701.099843,13405760,16.0
1758748701.328931,13407808,25.0
1758748702.0768757,13414784,5.0
1758748702.1039085,13415040,1.0
1758748705.1882753,13423616,20.0
1758748709.0289292,13439104,0.0
1758748709.5109856,13443584,67.0
1758748718.0376692,13482624,6.0
1758748732.958735,13541184,16.0
1758748737.516202,13563520,27.0
1758748743.9001706,13582976,53.0
1758748747.8129296,13599424,3.0
1758748753.2797382,13630656,62.0
1758749053.7486162,13634112,58.0
1758749053.8831885,13635328,71.0
1758749078.1503572,13736256,68.0
1758749085.3171866,13762624,30.0
1758749086.7666135,13775424,27.0
1758749094.5118604,13806208,67.0
1758749114.5503116,13888320,6.0
1758749127.040653,13939904,66.0
1758749129.7087455,13944512,12.0
1758749130.610164,13952960,82.0
1758749133.5471241,13960192,64.0
1758749134.183036,13966208,0.0
1758749138.6424315,13987712,8.0
1758749141.5484586,13994688,50.0
1758749157.1145015,14059904,22.0
1758749165.2763255,14095680,31.0
1758749165.4006288,14096832,6.0
1758749170.1084375,14120832,19.0
1758749494.739937,14206848,11.0
1758749499.4435096,14230208,67.0
1758749503.851346,14250688,52.0
1758749522.3925889,14319936,46.0
1758749531.8212132,14364736,56.0
1758749563.5545704,14495424,45.0
1758749571.3950815,14529088,74.0
1758749574.6578815,14539520,73.0
1758749582.2362719,14570816,17.0
1758749582.8724134,14576832,38.0
1758749589.7343915,14600640,68.0
1758749593.9822173,14620416,18.0
1758749594.8624787,14628736,74.0
1758749597.7258825,14635264,61.0
1758749601.6007428,14651328,63.0
1758749912.3351824,14700864,15.0
1758749920.7829752,14738176,27.0
1758749921.3407452,14743488,58.0
1758749923.8717206,14746944,27.0
1758749923.9385662,14747584,68.0
1758749927.76032,14763008,59.0
1758749932.311815,14785920,21.0
1758749948.5206258,14858240,66.0
1758749952.257641,14872960,12.0
1758749955.9412415,14887296,36.0
1758749959.0648706,14896320,77.0
1758749991.9525893,15040448,70.0
1758749995.9128902,15056896,69.0
1758750007.3940034,15104128,59.0
1758750013.9021995,15123840,57.0
1758750014.177511,15126464,61.0
1758750018.2435262,15144064,56.0
1758750031.0281637,15202368,15.0
1758750337.2045257,15219136,12.0
1758750355.8293307,15290240,65.0
1758750356.2884822,15294528,1.0
1758750359.3995993,15303296,25.0
1758750386.635741,15418368,39.0
1758750403.4974477,15496128,27.0
1758750407.5956554,15514368,77.0
1758750410.379837,15520192,63.0
1758750418.6971018,15557760,42.0
1758750429.5591462,15599488,66.0
1758750445.3938136,15666752,17.0
1758750446.1492596,15673792,38.0
1758750449.187221,15681600,7.0
1758750457.8048627,15721344,29.0
1758750458.030985,15723328,53.0
1758750458.5267532,15727936,70.0
1758750759.9045985,15728832,6.0
1758750760.2702613,15732288,4.0
1758750761.0788465,15739840,63.0
1758750761.217032,15741120,59.0
1758750764.2245462,15747904,9.0
1758750765.303606,15758016,16.0
1758750767.9435275,15761984,76.0
1758750772.0987906,15780288,3.0
1758750772.269376,15781888,27.0
1758750773.2866497,15791296,20.0
1758750787.856462,15847296,82.0
1758750788.7718997,15855936,15.0
1758750792.1586225,15867648,28.0
1758750803.3241506,15912256,7.0
1758750811.591461,15949696,68.0
1758750819.2900047,15981632,7.0
1758750819.657886,15985088,7.0
1758750835.30777,16049728,55.0
1758750858.7768533,16147776,67.0
1758750870.7213728,16198976,63.0
1758750877.9869936,16226496,41.0
1758750878.3098855,16229504,59.0
1758750882.7443433,16250944,41.0
1758751201.922202,16314304,56.0
1758751206.1008685,16332800,64.0
1758751216.3984718,16368320,21.0
1758751228.9398,16422272,32.0
1758751229.1866827,16424576,64.0
1758751236.2434795,16449664,71.0
1758751236.3503156,16450624,34.0
1758751237.2502332,16458368,2.0
1758751240.5297139,16468864,23.0
1758751249.8677483,16513664,26.0
1758751277.2025526,16623040,31.0
1758751277.7944214,16628544,16.0
1758751285.1948864,16655616,63.0
1758751289.2641394,16671680,69.0
1758751297.0051205,16702592,68.0
1758751301.4410987,16724224,15.0
1758751308.1501453,16745408,68.0
1758751622.2918842,16795520,65.0
1758751626.531851,16814528,29.0
1758751642.8841884,16885760,44.0
1758751643.3343954,16889920,39.0
1758751650.2304745,16913664,9.0
1758751661.4104142,16957760,68.0
1758751661.7734878,16961216,45.0
1758751670.4000514,17001792,49.0
1758751673.2191303,17007936,33.0
1758751673.7596867,17012992,5.0
1758751674.730567,17022080,2.0
1758751681.009569,17040640,19.0
1758751692.9214616,17091968,32.0
1758751701.2708113,17129856,39.0
1758751708.7119346,17159232,39.0
1758751717.5592253,17201408,60.0
1758751720.6058383,17209792,18.0
1758751727.847957,17237760,61.0
1758751736.1376102,17275008,6.0
1758751736.3125381,17276608,60.0
1758751737.0358148,17283392,14.0
1758751740.1522877,17292416,16.0
1758752045.2864072,17318848,15.0
1758752046.163832,17327104,58.0
1758752049.7852182,17339200,29.0
1758752050.148641,17342720,23.0
1758752050.3939598,17345088,8.0
1758752057.3053808,17368832,53.0
1758752065.142743,17401344,24.0
1758752073.9298406,17442368,18.0
1758752077.2754688,17453440,11.0
1758752081.8509815,17475904,31.0
1758752117.8767345,17627584,20.0
1758752132.121117,17679360,32.0
1758752132.1939797,17680064,56.0
1758752152.3947577,17765760,47.0
1758752470.6881478,17825856,66.0
1758752471.0380213,17829056,62.0
1758752471.5947762,17834112,59.0
1758752474.7755811,17842240,47.0
1758752479.0871077,17861184,14.0
1758752500.1849568,17954112,69.0
1758752504.3584285,17972416,40.0
1758752507.814597,17984640,28.0
1758752514.6589227,18008064,20.0
1758752515.1855786,18012672,38.0
1758752516.0741837,18020864,37.0
1758752518.8901691,18025920,77.0
1758752531.4359632,18080640,56.0
1758752531.9410772,18085376,8.0
1758752542.74925,18124352,11.0
1758752544.0414114,18136000,77.0
1758752576.3750372,18267264,57.0
1758752587.1807587,18307584,62.0
1758752587.7897072,18313280,27.0
1758752588.0612555,18315840,8.0
1758752906.2445245,18394048,63.0
1758752941.8647218,18540928,66.0
1758752944.6905782,18547072,13.0
1758752950.067007,18576704,66.0
1758752965.003531,18634624,32.0
1758752968.5084372,18647360,63.0
1758752984.69348,18716672,7.0
1758752989.4129221,18739968,52.0
1758753001.5052168,18787008,53.0
1758753013.7612047,18834368,53.0
1758753337.0953882,18919680,43.0
1758753349.3124394,18972480,8.0
1758753351.5552611,18973312,64.0
1758753352.17413,18979200,11.0
1758753368.1138077,19047296,17.0
1758753391.5101175,19144896,42.0
1758753399.5669587,19179520,63.0
1758753400.08611,19184448,61.0
1758753406.5272877,19204416,65.0
1758753407.0136886,19209024,39.0
1758753407.7264414,19215680,63.0
1758753410.4296787,19220992,44.0
1758753422.2055347,19271232,44.0
1758753422.8528185,19277312,51.0
1758753433.8153105,19318912,43.0
1758753449.4565802,19384000,7.0
1758753756.5428636,19418176,41.0
1758753756.6618412,19419264,66.0
1758753756.989347,19422080,33.0
1758753760.368117,19431680,65.0
