Wall time,Step,Value
1758812933.753089,9244800,57.0
1758812940.2960918,9259904,64.0
1758812980.162041,9355712,25.0
1758812988.6837234,9384384,63.0
1758813001.2587724,9411200,6.0
1758813007.9381332,9427008,64.0
1758813580.0273774,9449728,45.0
1758813606.8539548,9512960,17.0
1758813612.463898,9521728,53.0
1758813618.9897773,9537088,58.0
1758813625.5505414,9553024,13.0
1758813625.698632,9553984,55.0
1758813626.0525882,9556288,6.0
1758813659.3650744,9638784,60.0
1758813660.9229286,9649152,61.0
1758813666.0632298,9655616,15.0
1758813667.1942053,9663168,34.0
1758813672.7494013,9672064,68.0
1758813679.3591506,9688448,60.0
1758813706.2955768,9755136,57.0
1758813719.8905253,9789440,64.0
1758813766.8545234,9903936,56.0
1758813767.9116542,9910912,39.0
1758813779.2372549,9930560,26.0
1758813786.2516518,9949120,66.0
1758814372.680285,10008448,23.0
1758814385.0007184,10033856,16.0
1758814385.755936,10038912,73.0
1758814385.765792,10038976,55.0
1758814399.273664,10073408,10.0
1758814412.3950212,10104576,58.0
1758814419.533675,10123776,25.0
1758814465.991607,10238720,7.0
1758814491.158377,10293504,42.0
1758814492.4300609,10302144,18.0
1758814497.6358187,10309056,45.0
1758814539.558388,10420160,71.0
1758814544.1675303,10422848,12.0
1758814558.6591587,10462336,69.0
1758815139.726857,10486272,7.0
1758815140.056862,10488448,21.0
1758815140.1058936,10488768,39.0
1758815141.8498452,10499904,14.0
1758815168.423976,10563328,66.0
1758815181.1170835,10592064,70.0
1758815186.5457697,10600896,41.0
1758815201.043304,10642304,49.0
1758815214.8159096,10679296,39.0
1758815215.1061945,10681216,30.0
1758815233.2794204,10719168,52.0
1758815247.9069936,10760576,60.0
1758815252.8822234,10765632,78.0
1758815254.1068065,10773568,24.0
1758815274.811355,10826240,59.0
1758815299.707551,10879808,71.0
1758815320.411536,10932672,59.0
1758815327.3708103,10950528,32.0
1758815328.676088,10959040,34.0
1758815333.5345457,10963456,8.0
1758815334.0773056,10967040,57.0
1758815334.1162214,10967296,32.0
1758815334.1456537,10967488,32.0
1758815335.3949614,10975872,33.0
1758815348.7376986,11008960,17.0
1758815930.4766986,11036096,15.0
1758815936.1901026,11046528,31.0
1758815942.50981,11061184,42.0
1758815949.6882174,11082112,60.0
1758815975.4752407,11147264,51.0
1758815988.9028676,11183872,15.0
1758815989.565227,11188672,45.0
1758816000.7323403,11208832,60.0
1758816002.3972416,11220672,68.0
1758816007.937438,11231040,13.0
1758816015.222906,11253376,37.0
1758816028.4712322,11288192,56.0
1758816040.8383763,11316544,57.0
1758816059.5623062,11360192,38.0
1758816066.4373808,11379200,7.0
1758816072.625353,11393344,72.0
1758816080.3575897,11418624,13.0
1758816104.7919319,11472512,28.0
1758816111.391658,11489728,63.0
1758816124.675001,11524608,30.0
1758816726.9376466,11625600,37.0
1758816745.3191772,11667072,56.0
1758816746.4651775,11675200,65.0
1758816751.801807,11683840,5.0
1758816758.8974254,11704768,28.0
1758816759.2235172,11707072,10.0
1758816765.3752038,11721024,55.0
1758816785.0741239,11772352,53.0
1758816790.4274888,11781120,42.0
1758816790.6434464,11782656,37.0
1758816790.9200413,11784640,58.0
1758816791.6748886,11789824,51.0
1758816792.2846608,11794176,17.0
1758816797.5917687,11802432,76.0
1758816804.773865,11824192,24.0
1758816817.155803,11852800,59.0
1758816817.7696319,11857216,54.0
1758816823.7051566,11869760,8.0
1758816836.1059155,11898112,22.0
1758816837.476486,11907968,74.0
1758816863.3417666,11972800,1.0
1758816888.0311604,12029248,5.0
1758817466.5737333,12060928,22.0
1758817468.3063893,12073280,8.0
1758817474.628937,12087936,76.0
1758817480.3820424,12098432,14.0
1758817492.7438293,12126208,7.0
1758817500.0514922,12148800,57.0
1758817500.3995457,12151296,32.0
1758817525.0652344,12209280,40.0
1758817531.7477615,12227456,14.0
1758817564.0358949,12309440,53.0
1758817597.51621,12399552,56.0
1758817597.5430088,12399744,64.0
1758817603.0805762,12409344,38.0
1758817616.4266574,12445248,5.0
1758817622.084224,12455808,4.0
1758817628.8614795,12474496,21.0
1758817668.9453316,12580224,22.0
1758818236.9756525,12596480,44.0
1758818243.9666061,12615552,55.0
1758818249.4954386,12624320,59.0
1758818274.4901628,12682112,58.0
1758818308.2371323,12774208,25.0
1758818346.4601123,12867520,5.0
1758818352.4734192,12880256,63.0
1758818365.5824475,12913344,52.0
1758818371.900448,12928512,65.0
1758818372.8538306,12935168,39.0
1758818392.1151266,12982656,72.0
1758818411.2903903,13029184,24.0
1758818431.3220794,13082304,35.0
1758818438.900313,13106560,26.0
1758819011.9640684,13121984,14.0
1758819017.4861062,13130688,40.0
1758819029.6673045,13156864,45.0
1758819037.9912357,13185984,4.0
1758819038.0804296,13186624,62.0
1758819043.444831,13195136,69.0
1758819050.469292,13215744,31.0
1758819055.5286994,13222400,71.0
1758819057.4038653,13235584,51.0
1758819064.03438,13252992,23.0
1758819068.9532146,13258304,63.0
1758819075.2072785,13273152,46.0
1758819082.403113,13295040,0.0
1758819101.3433907,13341632,6.0
1758819102.503882,13350016,54.0
1758819114.306956,13375296,53.0
1758819115.3881435,13383232,25.0
1758819147.6113355,13465536,11.0
1758819152.1525939,13467840,67.0
1758819159.3740382,13488768,16.0
1758819165.8354385,13504960,12.0
1758819172.764857,13524416,60.0
1758819173.6276987,13530688,49.0
1758819192.3967493,13574528,7.0
1758819198.509067,13588160,8.0
1758819198.6782274,13589376,65.0
1758819198.9174294,13591104,47.0
1758819206.0509868,13611968,19.0
1758819206.2257411,13613248,21.0
1758819792.2124324,13673792,63.0
1758819797.7022638,13683136,24.0
1758819811.0072038,13718720,23.0
1758819829.563364,13762816,55.0
1758819837.3823788,13789312,11.0
1758819837.6434546,13791168,50.0
1758819843.0449152,13800448,69.0
1758819843.4314811,13803200,44.0
1758819844.346316,13809728,29.0
1758819844.4707627,13810624,8.0
1758819849.715584,13818944,59.0
1758819856.4578288,13837568,13.0
1758819857.3422308,13843904,75.0
1758819880.9637039,13894656,69.0
1758819902.0849903,13956288,18.0
1758819908.8787727,13975424,9.0
1758819913.69463,13980096,59.0
1758819920.903096,14001920,56.0
1758819927.565803,14019840,59.0
1758819939.701069,14046592,13.0
1758819940.3611531,14051328,37.0
1758819940.540966,14052608,20.0
1758820550.9212825,14160576,28.0
1758820559.0041847,14187904,18.0
1758820565.0457904,14200768,53.0
1758820578.3636506,14235072,14.0
1758820610.6791606,14316672,23.0
1758820622.0911252,14339392,42.0
1758820635.343862,14374720,55.0
1758820635.71505,14377344,5.0
1758820636.3937268,14382144,65.0
1758820641.6232119,14389824,67.0
1758820642.4747422,14395904,19.0
1758820654.1306503,14420032,36.0
1758820655.211082,14427776,57.0
1758820686.3198154,14500992,38.0
1758820700.2927718,14540992,19.0
1758820700.750193,14544256,8.0
1758820712.845046,14570688,46.0
1758820751.773397,14669504,57.0
1758821322.684643,14690368,60.0
1758821334.7759767,14716352,66.0
1758821361.4849284,14787840,44.0
1758821380.2906616,14833728,56.0
1758821431.8670347,14966144,12.0
1758821445.1300204,15001216,15.0
1758821450.890565,15012544,67.0
1758821463.247206,15040832,8.0
1758821464.0752225,15046592,11.0
1758821471.62977,15070272,50.0
1758821478.2444053,15087616,57.0
1758821483.1889675,15092992,43.0
1758821484.3319147,15101056,45.0
1758821490.7506218,15116864,5.0
1758821510.4770188,15167104,28.0
1758822099.520118,15206144,27.0
1758822100.3244884,15211968,60.0
1758822100.4659991,15212992,14.0
1758822100.5012171,15213248,63.0
1758822106.961345,15228992,49.0
1758822113.9027452,15248512,32.0
1758822145.130789,15322240,65.0
1758822151.4605591,15337728,69.0
1758822157.628992,15352320,29.0
1758822158.9920957,15362048,14.0
1758822210.9255753,15496768,60.0
1758822217.255426,15512000,35.0
1758822235.3966806,15551872,15.0
1758822241.7275224,15567232,55.0
1758822242.450454,15572352,13.0
1758822249.1017137,15590208,48.0
1758822274.388846,15651072,49.0
1758822281.2091753,15670016,23.0
1758822872.799475,15738304,71.0
1758822873.5890539,15744000,42.0
1758822879.404755,15754624,19.0
1758822930.5187583,15880320,20.0
1758822956.72142,15949440,55.0
1758822964.200077,15972928,39.0
1758822969.2648969,15979392,67.0
1758822988.2945287,16025920,57.0
1758823008.4174125,16079680,43.0
1758823034.7244997,16147264,26.0
1758823035.5305972,16153024,26.0
1758823040.9448712,16161536,22.0
1758823060.0016162,16207040,38.0
1758823060.4697483,16210304,58.0
1758823061.2719097,16215872,36.0
1758823061.4583619,16217152,39.0
1758823066.5450568,16223296,79.0
1758823067.7844257,16232192,66.0
1758823068.0878155,16234368,12.0
1758823073.300835,16241536,58.0
1758823074.0231616,16246656,35.0
1758823074.6445992,16251072,73.0
1758823646.2639153,16268032,18.0
1758823651.1433697,16272256,26.0
1758823652.43489,16281280,33.0
1758823677.0088532,16335936,59.0
1758823678.7784996,16348608,67.0
1758823684.5219233,16359936,73.0
1758823703.1270883,16403456,0.0
1758823717.3392634,16445504,28.0
1758823729.9705174,16476224,17.0
1758823735.0684247,16482752,38.0
1758823761.013478,16549568,34.0
1758823799.874004,16648128,65.0
1758823820.5120587,16705536,22.0
1758823833.207966,16735936,57.0
1758823833.7906692,16740160,64.0
1758823845.8114455,16766208,22.0
1758824424.810512,16812672,7.0
1758824431.103586,16827712,10.0
1758824438.232712,16848640,23.0
1758824451.7596104,16885888,9.0
1758824476.479841,16944640,62.0
1758824476.7092497,16946240,0.0
1758824483.879474,16968064,69.0
1758824484.0704064,16969472,77.0
1758824490.1220326,16983168,64.0
1758824495.912148,16994432,36.0
1758824510.211623,17037248,52.0
1758824555.571052,17151616,47.0
1758824560.648724,17157824,18.0
1758824567.947417,17179904,21.0
1758824575.1388037,17201408,63.0
1758824587.6567242,17229952,6.0
1758824594.6114562,17249152,53.0
1758824605.9312825,17269568,8.0
1758825193.9029045,17322048,4.0
1758825200.5621302,17338944,31.0
1758825232.3377862,17416448,55.0
1758825233.0481248,17421504,32.0
1758825239.6927526,17439424,18.0
1758825258.4585552,17484736,41.0
1758825259.3342712,17491072,61.0
1758825272.9151092,17529408,12.0
1758825278.1215982,17537216,6.0
1758825279.147677,17544640,38.0
1758825284.4988737,17553024,68.0
1758825292.0451915,17576704,27.0
1758825310.9407086,17621120,31.0
1758825324.801432,17659520,12.0
1758825336.208111,17680384,8.0
1758825350.8599122,17725120,59.0
1758825356.3640118,17734400,21.0
1758825368.8754866,17763648,17.0
1758825382.5976903,17801728,7.0
1758825382.830522,17803392,67.0
1758825383.430534,17807680,58.0
1758825388.9862483,17817344,48.0
1758825956.394113,17840448,11.0
1758825961.9045346,17849280,5.0
1758825968.5973687,17866560,45.0
1758825968.8841527,17868608,60.0
1758825969.0156186,17869568,12.0
1758825980.6692433,17892480,53.0
1758825993.5663073,17924480,66.0
1758826007.4000452,17963712,14.0
1758826013.4309185,17976896,5.0
1758826020.8752553,18000512,55.0
1758826085.2099886,18161408,54.0
1758826105.788258,18218560,52.0
1758826105.79749,18218624,43.0
1758826142.736871,18302784,53.0
1758826729.5012298,18361280,19.0
1758826729.9268377,18364352,8.0
1758826734.8284833,18368704,52.0
1758826736.1938736,18378560,56.0
1758826743.0107749,18396992,67.0
1758826781.0926592,18489536,50.0
1758826787.0224977,18502400,59.0
1758826793.548145,18519424,9.0
1758826800.5520575,18539968,18.0
1758826801.2092464,18544704,51.0
1758826806.7402852,18554560,18.0
1758826807.54665,18560384,11.0
1758826832.8978252,18622720,21.0
1758826833.464018,18626816,18.0
1758826851.647499,18667136,27.0
1758826857.5221288,18679168,13.0
1758826905.0845044,18808640,18.0
1758826923.540733,18850432,49.0
1758826923.9928803,18853696,60.0
1758826924.5333362,18857600,24.0
1758827524.0317419,18929024,63.0
1758827530.2005863,18943104,12.0
1758827581.2487893,19071808,61.0
1758827581.8857174,19076288,14.0
1758827594.0395093,19104064,55.0
1758827613.3989947,19153728,70.0
1758827615.232428,19167168,59.0
1758827640.6471744,19229888,8.0
1758827652.4788728,19255104,56.0
1758827667.011976,19299584,18.0
1758827690.960592,19351168,55.0
1758828284.0990543,19435264,56.0
1758828304.443627,19491840,10.0
1758828304.7823002,19494272,55.0
1758828309.4526055,19497856,54.0
1758828335.1462727,19564416,47.0
1758828367.9995406,19653568,60.0
1758828381.1627584,19689088,60.0
1758828386.274434,19695872,48.0
